serial_no;sku_serial_no;sku;label;qr_code
7698;1608;men-t-shirt-sku4;circularity.id/CmM2NU4e;https://circularity.id/zso3CbvU
7699;1609;men-t-shirt-sku4;circularity.id/2Ser6YAG;https://circularity.id/ifvbrJao
7700;1610;men-t-shirt-sku4;circularity.id/Z1v8qRfz;https://circularity.id/XEzcKCqP
7701;1611;men-t-shirt-sku4;circularity.id/cReGygbX;https://circularity.id/SLuwmzNu
7702;1612;men-t-shirt-sku4;circularity.id/MdDhDQyK;https://circularity.id/jEDtuiZA
7703;1613;men-t-shirt-sku4;circularity.id/KiNWoSJN;https://circularity.id/hx2zADL6
7704;1614;men-t-shirt-sku4;circularity.id/F8wgJQrm;https://circularity.id/J25uUNSW
7705;1615;men-t-shirt-sku4;circularity.id/RnB28W4i;https://circularity.id/xPP114J9
7706;1616;men-t-shirt-sku4;circularity.id/FFsxny9z;https://circularity.id/6kL5ZJpS
7707;1617;men-t-shirt-sku4;circularity.id/h1ednyBF;https://circularity.id/H1h3KYm3
7708;1618;men-t-shirt-sku4;circularity.id/P7Fjpc1F;https://circularity.id/sxoWjEox
7709;1619;men-t-shirt-sku4;circularity.id/NpgGBr9r;https://circularity.id/68wPcn8F
7710;1620;men-t-shirt-sku4;circularity.id/E1ewRsQ9;https://circularity.id/18KVL544
7711;1621;men-t-shirt-sku4;circularity.id/SQ6AeHnR;https://circularity.id/gkP5ARcP
7712;1622;men-t-shirt-sku4;circularity.id/z5dCQ3FH;https://circularity.id/azDrPWM1
7713;1623;men-t-shirt-sku4;circularity.id/K6YEDCe9;https://circularity.id/B4XDKqp5
7714;1624;men-t-shirt-sku4;circularity.id/ab2giyid;https://circularity.id/cXCgDE4U
7715;1625;men-t-shirt-sku4;circularity.id/ZHjXTX59;https://circularity.id/EgRs47ZM
7716;1626;men-t-shirt-sku4;circularity.id/QnSDneLy;https://circularity.id/QCPZjQwW
7717;1627;men-t-shirt-sku4;circularity.id/B6UUapGV;https://circularity.id/fidGEVWF
7718;1628;men-t-shirt-sku4;circularity.id/6HvzKitE;https://circularity.id/Vs1UmGzF
7719;1629;men-t-shirt-sku4;circularity.id/A76KTaU7;https://circularity.id/tGXwphHE
7720;1630;men-t-shirt-sku4;circularity.id/cqs64PiS;https://circularity.id/9dsq5BW8
7721;1631;men-t-shirt-sku4;circularity.id/jMGLaFSF;https://circularity.id/izWFXCNb
7722;1632;men-t-shirt-sku4;circularity.id/jQ8EnHNW;https://circularity.id/iX8C3GrB
7723;1633;men-t-shirt-sku4;circularity.id/V1kn8SVc;https://circularity.id/3wdRvNu6
7724;1634;men-t-shirt-sku4;circularity.id/zLfnd3wV;https://circularity.id/D947zwxh
7725;1635;men-t-shirt-sku4;circularity.id/4ND82Td3;https://circularity.id/a5Fn3JW1
7726;1636;men-t-shirt-sku4;circularity.id/2yCMvEbg;https://circularity.id/44TKr23z
7727;1637;men-t-shirt-sku4;circularity.id/PQw4RAgw;https://circularity.id/yix17bao
7728;1638;men-t-shirt-sku4;circularity.id/jSc5rPrb;https://circularity.id/bpiW3UyB
7729;1639;men-t-shirt-sku4;circularity.id/8Lqc46Qf;https://circularity.id/3kFQYvm4
7730;1640;men-t-shirt-sku4;circularity.id/U3d3eTjM;https://circularity.id/NcfBqPa4
7731;1641;men-t-shirt-sku4;circularity.id/kdsM6aCf;https://circularity.id/PxTmDJCj
7732;1642;men-t-shirt-sku4;circularity.id/YP5ui95G;https://circularity.id/mRSxPt9F
7733;1643;men-t-shirt-sku4;circularity.id/3Hmdw4em;https://circularity.id/AZMeKLa5
7734;1644;men-t-shirt-sku4;circularity.id/nL4MuFG2;https://circularity.id/J4rCoZSb
7735;1645;men-t-shirt-sku4;circularity.id/rq2RPPPw;https://circularity.id/JpP1aHwP
7736;1646;men-t-shirt-sku4;circularity.id/8DPp6fXq;https://circularity.id/FMHgy6UG
7737;1647;men-t-shirt-sku4;circularity.id/N7c3wbYn;https://circularity.id/vRjUkebc
7738;1648;men-t-shirt-sku4;circularity.id/zJPyZ8LM;https://circularity.id/hPLtf98Q
7739;1649;men-t-shirt-sku4;circularity.id/8iiQPkUY;https://circularity.id/kuu1iWTw
7740;1650;men-t-shirt-sku4;circularity.id/xbvp4jTy;https://circularity.id/6s8r2MnG
7741;1651;men-t-shirt-sku4;circularity.id/Pei2nRmQ;https://circularity.id/QHXboqcj
7742;1652;men-t-shirt-sku4;circularity.id/5U4brYke;https://circularity.id/RFiGaQWq
7743;1653;men-t-shirt-sku4;circularity.id/Nng8tLtN;https://circularity.id/8dwNtBcC
7744;1654;men-t-shirt-sku4;circularity.id/7Wyq9yrG;https://circularity.id/mtmAZWWh
7745;1655;men-t-shirt-sku4;circularity.id/Q7JgCQsT;https://circularity.id/D3dSLxAY
7746;1656;men-t-shirt-sku4;circularity.id/gK5iuDK3;https://circularity.id/Lrt9jvvQ
7747;1657;men-t-shirt-sku4;circularity.id/VSV1rbkL;https://circularity.id/84Gx2RUK
7748;1658;men-t-shirt-sku4;circularity.id/zjJbAWrS;https://circularity.id/VAaQf2LS
7749;1659;men-t-shirt-sku4;circularity.id/mW8egZSq;https://circularity.id/ZwKe435Q
7750;1660;men-t-shirt-sku4;circularity.id/LjMnxqTf;https://circularity.id/7i1KmhZF
7751;1661;men-t-shirt-sku4;circularity.id/Qtojn7BV;https://circularity.id/Pye7ScjF
7752;1662;men-t-shirt-sku4;circularity.id/eSstLTEc;https://circularity.id/Zs8LHRhK
7753;1663;men-t-shirt-sku4;circularity.id/yxVWWLWK;https://circularity.id/7LjKQBCK
7754;1664;men-t-shirt-sku4;circularity.id/QxXkR1Q4;https://circularity.id/KNcjh15z
7755;1665;men-t-shirt-sku4;circularity.id/DFg3nq49;https://circularity.id/QtGP8GtH
7756;1666;men-t-shirt-sku4;circularity.id/GoXHmHFF;https://circularity.id/6WDNRxnz
7757;1667;men-t-shirt-sku4;circularity.id/z4bmUSwK;https://circularity.id/9TTN6Bb5
7758;1668;men-t-shirt-sku4;circularity.id/vjqkiFec;https://circularity.id/TiRVBico
7759;1669;men-t-shirt-sku4;circularity.id/3QnvSoLW;https://circularity.id/Lxk8uNRT
7760;1670;men-t-shirt-sku4;circularity.id/x4ePSCAJ;https://circularity.id/6992MSym
7761;1671;men-t-shirt-sku4;circularity.id/jGCFv1Qy;https://circularity.id/5b1wVfcS
7762;1672;men-t-shirt-sku4;circularity.id/k7t6EQzr;https://circularity.id/5h23dtgC
7763;1673;men-t-shirt-sku4;circularity.id/7pKUSC2X;https://circularity.id/Vn4T6AA6
7764;1674;men-t-shirt-sku4;circularity.id/n4EL6b1N;https://circularity.id/bsCaFidx
7765;1675;men-t-shirt-sku4;circularity.id/xFpgKVou;https://circularity.id/jDtDub5U
7766;1676;men-t-shirt-sku4;circularity.id/VXzPNVUL;https://circularity.id/aJ55c6Wo
7767;1677;men-t-shirt-sku4;circularity.id/wqwsdjSz;https://circularity.id/avTFaLeu
7768;1678;men-t-shirt-sku4;circularity.id/QJoNUcTw;https://circularity.id/PPBYaKxQ
7769;1679;men-t-shirt-sku4;circularity.id/Yft86n28;https://circularity.id/hfZpBhH1
7770;1680;men-t-shirt-sku4;circularity.id/exYmrTNX;https://circularity.id/N3rZB7QX
